"mtry";"ntree";"maxnodes";"rmse";"r_squared";"mae"
22;2000;30;2,05863765180183;0,485310189649477;1,60376166959254
24;100;30;2,07556179395836;0,474966804316026;1,62144876673996
24;300;30;2,0575433583631;0,484823156471636;1,60321075116649
24;500;30;2,05808652508536;0,485253564443758;1,60119805442958
24;700;30;2,06249638890768;0,482188793429844;1,60545977331184
24;900;30;2,06342680222481;0,481944202327828;1,6078136820126
24;1000;30;2,0596361471019;0,483486684165572;1,60505981601383
24;1300;30;2,0615924657061;0,483014348851233;1,60423615390832
24;1500;30;2,06033566654667;0,48374868981441;1,60435426954262
24;1700;30;2,05722144717424;0,485584602745702;1,60149856425239
24;2000;30;2,06022508804238;0,48386832774068;1,60435927033578
2;100;40;2,1051864556353;0,477744710721147;1,63978584691709
2;300;40;2,10933283189225;0,476402733578987;1,64268773904176
2;500;40;2,10795164213145;0,478684543435343;1,64155989599605
2;700;40;2,11140991933086;0,475301122173262;1,64289541359797
2;900;40;2,1041911678521;0,479344945836209;1,63844416481827
2;1000;40;2,10770787242952;0,477303748956915;1,64166526012367
2;1300;40;2,10713305313703;0,477169933267408;1,64120175479094
2;1500;40;2,10799705568079;0,477563550658972;1,64108993427897
2;1700;40;2,10974516223916;0,476398086501542;1,64280024212741
2;2000;40;2,10672921108376;0,478363030388733;1,64033026291223
4;100;40;2,08320606715371;0,484594953158817;1,6182643221385
4;300;40;2,06194257189354;0,494720431371956;1,60069244185222
4;500;40;2,07528937163085;0,488864705039296;1,61171406083584
4;700;40;2,07560348631166;0,488677061281064;1,61123396390761
4;900;40;2,06813578121524;0,492586271877012;1,6064556112577
4;1000;40;2,07104664514733;0,491120059334741;1,60853701454008
4;1300;40;2,07230426085021;0,489505647266136;1,60975956738146
4;1500;40;2,07131814455726;0,49068903103468;1,60869496915311
4;1700;40;2,07120733791144;0,490761606394825;1,60814712141531
4;2000;40;2,07073894359434;0,491200809327413;1,60751209232398
6;100;40;2,05617462718363;0,495012186695548;1,59848302954985
6;300;40;2,05814980559231;0,493687033579566;1,59589685976194
6;500;40;2,05314447092076;0,497089868944075;1,59559331380176
6;700;40;2,05405176858574;0,496066882332597;1,59568078500296
6;900;40;2,0570385278131;0,494391451329392;1,59595490717446
6;1000;40;2,05882322603576;0,494123080236243;1,59794462590455
6;1300;40;2,05569440965848;0,495937249734407;1,59631782339565
6;1500;40;2,06074255734;0,492628856916742;1,60015925533602
6;1700;40;2,05845780198812;0,494797260850743;1,597984451001
6;2000;40;2,05882263552601;0,493944875014961;1,59847541601229
8;100;40;2,0585806089343;0,493374520129881;1,59880052930137
8;300;40;2,04830713059632;0,495900052763062;1,58971920186454
8;500;40;2,04611159158228;0,498438664481863;1,59023710431904
8;700;40;2,04914434212787;0,496861757139432;1,59173897775478
8;900;40;2,05042434379538;0,496305620574545;1,59143760127963
8;1000;40;2,04597878968042;0,49828368721589;1,58933385349861
8;1300;40;2,05508073090813;0,493866575035277;1,59648031080187
8;1500;40;2,04997755817539;0,496357672725818;1,59222015096642
8;1700;40;2,05108833719168;0,495120249099828;1,59386741612554
8;2000;40;2,05075841171079;0,495501228318207;1,59327694377732
10;100;40;2,05177907169632;0,492003546359198;1,59490097244174
10;300;40;2,05569214805807;0,490748580412412;1,59789876029521
10;500;40;2,0502993215571;0,494695467141752;1,59431187911352
10;700;40;2,05231810799654;0,492818983240204;1,59538083716445
10;900;40;2,0448402632315;0,496524945985354;1,58911648042048
10;1000;40;2,047719817891;0,495328374378443;1,59118885412902
