"AB_tot";"CaCO3";"gps_x";"bio7";"bio4";"N";"bio3";"gps_y";"bio18";"bio15";"P";"gdd0";"clay";"elevation";"CEC";"silt";"hurs_mean";"sand";"CN";"bio6";"clcm_lvl3mf";"clcm_lvl3gua";"clcm_lvl3ng";"clcm_lvl3nial";"clcm_lvl3p";"clcm_lvl3v"
15,2752523165195;-0,578538287509617;1,06174945172084;1,03002374215333;1,22387908057518;-0,572229538447739;-0,898949141395673;-0,324121978296203;0,571792124036471;-0,367451427280486;0,19875205455008;0,0380364806112571;0,970537137508727;1,27373288880032;0,659089532477664;0,621482465102839;-0,757389911462453;-0,992059989629115;-0,923614957601945;-0,959741431951321;0;0;0;1;0;0
7,07106781186548;0,190320522589217;1,06843994795636;0,581003993591421;0,826180431756887;0,715266753051267;-0,854729577011881;-0,0884351747894519;1,14997774211745;-0,59634811521804;0,705135796595158;-1,32205117337101;2,26191836511521;1,23729789249122;1,40322636842623;0,340828573960241;0,169205511412357;-1,49482065460357;-1,00690407798286;-1,33261654757422;0;0;0;1;0;0
21,6986942771526;0,04200801654543;1,07388288511497;0,684623935567247;0,923603255125127;0,331377493816996;-0,898949141395673;-0,135129294432303;0,950185853147059;-0,489529660847181;0,645187495654272;-0,986134016796728;2,03592665028408;1,20086315252108;1,12502479165892;0,404978034792835;-0,14186580912419;-1,41792784701924;-0,842047991984258;-1,27047069497039;0;0;0;1;0;0
22,2673153598123;0,814539569250281;1,05194697850919;0,61554397425003;0,847533379344447;1,28841677876355;-0,898949141395673;-0,10656629223942;0,674715218354551;-0,611607894413877;0,555103951023348;-1,21573124000015;1,49785113878137;1,32838538326398;1,62049764978415;0,709687973747655;-0,155102886593825;-1,34694987078756;-0,673423732535142;-1,33261654757422;0;0;0;1;0;0
19,6850196850295;-0,526169314211584;1,09136294922879;0,822783858201681;1,03303711151137;0,0950459345175492;-0,987388270163254;-0,145635861959462;1,08943474545976;-0,44375032325967;0,497691697031682;-0,691129847241104;1,69155832292235;1,07334066543922;0,670162897505917;0,493183543437652;-0,406607358516992;-1,29371638861379;-0,786527698989441;-1,20832484236656;0;0;0;1;0;0
13,0703226177984;-0,343055220132838;1,11954183706205;0,926403800177505;1,14247096789761;-0,0109255799400978;-1,07582845320841;-0,146933813550419;1,01981029930341;-0,428490544063833;0,0565752152743048;-0,322374635296574;1,07815223980927;0,909383438387215;0,935587626766544;0,974304499682105;-0,519122517008929;-1,31146088267171;-0,410561081029032;-1,08403313715894;0;0;0;1;0;0
2,88675134594813;1,00428637234106;1,06655964930075;0,822783858201681;1,03303711151137;0,690590665902208;-0,987388270163254;-0,166884863809975;1,31041668326034;-0,489529660847181;0,102214329897332;-0,691129847241104;2,32648742649553;1,23729789249122;1,21467083043058;-0,244535256137177;0,0169791205114982;-1,10444178532929;-0,502222584667534;-1,20832484236656;0;0;0;1;0;0
4,08248290463863;0,360518306552889;1,07270379226759;0,788243877543072;1,01301872314803;-0,144664416769548;-0,943168705779465;-0,159566637287576;1,2196021882738;-0,474269881651344;0,573650213365361;-0,789374848963552;1,98211909913381;1,20086315252108;1,15830429359947;0,140361508858385;-0,155102886593825;-1,1931642556189;-0,962190155881131;-1,27047069497039;0;0;0;1;0;0
10,6066017177982;-0,394242527429345;1,08258905657479;0,960943780836114;1,17983862617584;-0,147374443661944;-0,987388270163254;-0,21936501496258;0,804882661168593;-0,39797098567216;0,682037119152598;-0,1506477555735;1,61622775131197;1,14621065805743;1,9849328334777;0,276679113127647;-0,578689365622308;-1,09852695397665;-0,778764313461228;-1,02188728455515;0;0;0;1;0;0
12,4163870214595;-0,298390395206524;1,0921163388327;0,995483761494723;1,15581656013983;-0,244269336424586;-0,943168705779465;-0,229597954128112;0,89267000632225;-0,367451427280486;0,55092742010186;-0,133959563500098;1,76688889453273;1,07334066543922;1,35794085026737;0,0601746828176432;-0,704441601583896;-1,01571931503968;-0,737502046253302;-1,02188728455515;0;0;0;1;0;0
